area,Date,P_08,P_09,P_10,P_11,P_12,P_15,P_20,provenance
Windsor and Maidenhead,2020-10-23,1.00,0.98,0.89,0.64,0.31,0.01,0.00,inferred
Windsor and Maidenhead,2020-10-24,1.00,0.98,0.89,0.64,0.31,0.01,0.00,inferred
Windsor and Maidenhead,2020-10-25,1.00,0.98,0.89,0.64,0.31,0.01,0.00,inferred
Windsor and Maidenhead,2020-10-26,1.00,0.98,0.89,0.64,0.31,0.01,0.00,inferred
Windsor and Maidenhead,2020-10-27,1.00,0.98,0.89,0.64,0.30,0.00,0.00,inferred
Windsor and Maidenhead,2020-10-28,1.00,0.98,0.89,0.64,0.30,0.00,0.00,inferred
Windsor and Maidenhead,2020-10-29,1.00,0.98,0.89,0.64,0.30,0.00,0.00,inferred
Windsor and Maidenhead,2020-10-30,1.00,0.98,0.89,0.64,0.30,0.00,0.00,inferred
Windsor and Maidenhead,2020-10-31,1.00,0.98,0.89,0.64,0.30,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-01,1.00,0.98,0.89,0.64,0.30,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-02,1.00,0.98,0.89,0.64,0.30,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-03,0.96,0.77,0.36,0.09,0.01,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-04,0.96,0.77,0.36,0.09,0.01,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-05,0.96,0.77,0.36,0.09,0.01,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-06,0.96,0.77,0.36,0.09,0.01,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-07,0.96,0.77,0.36,0.09,0.01,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-08,0.96,0.77,0.36,0.09,0.01,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-09,0.96,0.77,0.36,0.09,0.01,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-10,0.65,0.24,0.06,0.01,0.00,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-11,0.65,0.24,0.06,0.01,0.00,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-12,0.65,0.24,0.06,0.01,0.00,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-13,0.65,0.24,0.06,0.01,0.00,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-14,0.65,0.24,0.06,0.01,0.00,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-15,0.65,0.24,0.06,0.01,0.00,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-16,0.65,0.24,0.06,0.01,0.00,0.00,0.00,inferred
Windsor and Maidenhead,2020-11-17,0.60,0.37,0.20,0.10,0.05,0.01,0.00,inferred
Windsor and Maidenhead,2020-11-18,0.60,0.37,0.20,0.10,0.05,0.01,0.00,inferred
Windsor and Maidenhead,2020-11-19,0.60,0.37,0.20,0.10,0.05,0.01,0.00,inferred
Windsor and Maidenhead,2020-11-20,0.60,0.37,0.20,0.10,0.05,0.01,0.00,inferred
Windsor and Maidenhead,2020-11-21,0.60,0.37,0.20,0.10,0.05,0.01,0.00,inferred
Windsor and Maidenhead,2020-11-22,0.60,0.37,0.20,0.10,0.05,0.01,0.00,inferred
Windsor and Maidenhead,2020-11-23,0.60,0.37,0.20,0.10,0.05,0.01,0.00,inferred
Windsor and Maidenhead,2020-11-24,0.60,0.41,0.26,0.16,0.09,0.02,0.00,projected
Windsor and Maidenhead,2020-11-25,0.60,0.41,0.26,0.16,0.09,0.02,0.00,projected
Windsor and Maidenhead,2020-11-26,0.60,0.41,0.26,0.16,0.09,0.02,0.00,projected
Windsor and Maidenhead,2020-11-27,0.60,0.41,0.26,0.16,0.09,0.02,0.00,projected
Windsor and Maidenhead,2020-11-28,0.60,0.41,0.26,0.16,0.09,0.02,0.00,projected
Windsor and Maidenhead,2020-11-29,0.60,0.41,0.26,0.16,0.09,0.02,0.00,projected
Windsor and Maidenhead,2020-11-30,0.60,0.41,0.26,0.16,0.09,0.02,0.00,projected
Windsor and Maidenhead,2020-12-01,0.60,0.44,0.30,0.20,0.13,0.03,0.00,projected
Windsor and Maidenhead,2020-12-02,0.60,0.44,0.30,0.20,0.13,0.03,0.00,projected
Windsor and Maidenhead,2020-12-03,0.60,0.44,0.30,0.20,0.13,0.03,0.00,projected
Windsor and Maidenhead,2020-12-04,0.60,0.44,0.30,0.20,0.13,0.03,0.00,projected
Windsor and Maidenhead,2020-12-05,0.60,0.44,0.30,0.20,0.13,0.03,0.00,projected
Windsor and Maidenhead,2020-12-06,0.60,0.44,0.30,0.20,0.13,0.03,0.00,projected
Windsor and Maidenhead,2020-12-07,0.60,0.44,0.30,0.20,0.13,0.03,0.00,projected
Windsor and Maidenhead,2020-12-08,0.61,0.46,0.33,0.23,0.15,0.05,0.01,projected
Windsor and Maidenhead,2020-12-09,0.61,0.46,0.33,0.23,0.15,0.05,0.01,projected
Windsor and Maidenhead,2020-12-10,0.61,0.46,0.33,0.23,0.15,0.05,0.01,projected
Windsor and Maidenhead,2020-12-11,0.61,0.46,0.33,0.23,0.15,0.05,0.01,projected
Windsor and Maidenhead,2020-12-12,0.61,0.46,0.33,0.23,0.15,0.05,0.01,projected
Windsor and Maidenhead,2020-12-13,0.61,0.46,0.33,0.23,0.15,0.05,0.01,projected
Windsor and Maidenhead,2020-12-14,0.61,0.46,0.33,0.23,0.15,0.05,0.01,projected
Windsor and Maidenhead,2020-12-15,0.61,0.47,0.35,0.25,0.18,0.06,0.01,projected
Windsor and Maidenhead,2020-12-16,0.61,0.47,0.35,0.25,0.18,0.06,0.01,projected
Windsor and Maidenhead,2020-12-17,0.61,0.47,0.35,0.25,0.18,0.06,0.01,projected
Windsor and Maidenhead,2020-12-18,0.61,0.47,0.35,0.25,0.18,0.06,0.01,projected
Windsor and Maidenhead,2020-12-19,0.61,0.47,0.35,0.25,0.18,0.06,0.01,projected
Windsor and Maidenhead,2020-12-20,0.61,0.47,0.35,0.25,0.18,0.06,0.01,projected
Windsor and Maidenhead,2020-12-21,0.61,0.47,0.35,0.25,0.18,0.06,0.01,projected
Wokingham,2020-08-11,0.64,0.37,0.16,0.06,0.02,0.00,0.00,inferred
Wokingham,2020-08-12,0.64,0.37,0.16,0.06,0.02,0.00,0.00,inferred
Wokingham,2020-08-13,0.64,0.37,0.16,0.06,0.02,0.00,0.00,inferred
Wokingham,2020-08-14,0.64,0.37,0.16,0.06,0.02,0.00,0.00,inferred
Wokingham,2020-08-15,0.64,0.37,0.16,0.06,0.02,0.00,0.00,inferred
Wokingham,2020-08-16,0.64,0.37,0.16,0.06,0.02,0.00,0.00,inferred
Wokingham,2020-08-17,0.64,0.37,0.16,0.06,0.02,0.00,0.00,inferred
Wokingham,2020-08-18,0.41,0.16,0.06,0.02,0.01,0.00,0.00,inferred
Wokingham,2020-08-19,0.41,0.16,0.06,0.02,0.01,0.00,0.00,inferred
Wokingham,2020-08-20,0.41,0.16,0.06,0.02,0.01,0.00,0.00,inferred
Wokingham,2020-08-21,0.41,0.16,0.06,0.02,0.01,0.00,0.00,inferred
Wokingham,2020-08-22,0.41,0.16,0.06,0.02,0.01,0.00,0.00,inferred
Wokingham,2020-08-23,0.41,0.16,0.06,0.02,0.01,0.00,0.00,inferred
Wokingham,2020-08-24,0.41,0.16,0.06,0.02,0.01,0.00,0.00,inferred
Wokingham,2020-08-25,0.45,0.19,0.06,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-08-26,0.45,0.19,0.06,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-08-27,0.45,0.19,0.06,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-08-28,0.45,0.19,0.06,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-08-29,0.45,0.19,0.06,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-08-30,0.45,0.19,0.06,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-08-31,0.45,0.19,0.06,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-09-01,0.49,0.22,0.07,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-09-02,0.49,0.22,0.07,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-09-03,0.49,0.22,0.07,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-09-04,0.49,0.22,0.07,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-09-05,0.49,0.22,0.07,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-09-06,0.49,0.22,0.07,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-09-07,0.49,0.22,0.07,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-09-08,0.89,0.70,0.44,0.23,0.10,0.01,0.00,inferred
Wokingham,2020-09-09,0.89,0.70,0.44,0.23,0.10,0.01,0.00,inferred
Wokingham,2020-09-10,0.89,0.70,0.44,0.23,0.10,0.01,0.00,inferred
Wokingham,2020-09-11,0.89,0.70,0.44,0.23,0.10,0.01,0.00,inferred
Wokingham,2020-09-12,0.89,0.70,0.44,0.23,0.10,0.01,0.00,inferred
Wokingham,2020-09-13,0.89,0.70,0.44,0.23,0.10,0.01,0.00,inferred
Wokingham,2020-09-14,0.89,0.70,0.44,0.23,0.10,0.01,0.00,inferred
Wokingham,2020-09-15,0.99,0.97,0.90,0.74,0.52,0.07,0.00,inferred
Wokingham,2020-09-16,0.99,0.97,0.90,0.74,0.52,0.07,0.00,inferred
Wokingham,2020-09-17,0.99,0.97,0.90,0.74,0.52,0.07,0.00,inferred
Wokingham,2020-09-18,0.99,0.97,0.90,0.74,0.52,0.07,0.00,inferred
Wokingham,2020-09-19,0.99,0.97,0.90,0.74,0.52,0.07,0.00,inferred
Wokingham,2020-09-20,0.99,0.97,0.90,0.74,0.52,0.07,0.00,inferred
Wokingham,2020-09-21,0.99,0.97,0.90,0.74,0.52,0.07,0.00,inferred
Wokingham,2020-09-22,1.00,1.00,0.98,0.95,0.86,0.27,0.00,inferred
Wokingham,2020-09-23,1.00,1.00,0.98,0.95,0.86,0.27,0.00,inferred
Wokingham,2020-09-24,1.00,1.00,0.98,0.95,0.86,0.27,0.00,inferred
Wokingham,2020-09-25,1.00,1.00,0.98,0.95,0.86,0.27,0.00,inferred
Wokingham,2020-09-26,1.00,1.00,0.98,0.95,0.86,0.27,0.00,inferred
Wokingham,2020-09-27,1.00,1.00,0.98,0.95,0.86,0.27,0.00,inferred
Wokingham,2020-09-28,1.00,1.00,0.98,0.95,0.86,0.27,0.00,inferred
Wokingham,2020-09-29,1.00,1.00,0.99,0.95,0.85,0.21,0.00,inferred
Wokingham,2020-09-30,1.00,1.00,0.99,0.95,0.85,0.21,0.00,inferred
Wokingham,2020-10-01,1.00,1.00,0.99,0.95,0.85,0.21,0.00,inferred
Wokingham,2020-10-02,1.00,1.00,0.99,0.95,0.85,0.21,0.00,inferred
Wokingham,2020-10-03,1.00,1.00,0.99,0.95,0.85,0.21,0.00,inferred
Wokingham,2020-10-04,1.00,1.00,0.99,0.95,0.85,0.21,0.00,inferred
Wokingham,2020-10-05,1.00,1.00,0.99,0.95,0.85,0.21,0.00,inferred
Wokingham,2020-10-06,1.00,1.00,0.99,0.96,0.85,0.14,0.00,inferred
Wokingham,2020-10-07,1.00,1.00,0.99,0.96,0.85,0.14,0.00,inferred
Wokingham,2020-10-08,1.00,1.00,0.99,0.96,0.85,0.14,0.00,inferred
Wokingham,2020-10-09,1.00,1.00,0.99,0.96,0.85,0.14,0.00,inferred
Wokingham,2020-10-10,1.00,1.00,0.99,0.96,0.85,0.14,0.00,inferred
Wokingham,2020-10-11,1.00,1.00,0.99,0.96,0.85,0.14,0.00,inferred
Wokingham,2020-10-12,1.00,1.00,0.99,0.96,0.85,0.14,0.00,inferred
Wokingham,2020-10-13,1.00,0.98,0.92,0.76,0.49,0.03,0.00,inferred
Wokingham,2020-10-14,1.00,0.98,0.92,0.76,0.49,0.03,0.00,inferred
Wokingham,2020-10-15,1.00,0.98,0.92,0.76,0.49,0.03,0.00,inferred
Wokingham,2020-10-16,1.00,0.98,0.92,0.76,0.49,0.03,0.00,inferred
Wokingham,2020-10-17,1.00,0.98,0.92,0.76,0.49,0.03,0.00,inferred
Wokingham,2020-10-18,1.00,0.98,0.92,0.76,0.49,0.03,0.00,inferred
Wokingham,2020-10-19,1.00,0.98,0.92,0.76,0.49,0.03,0.00,inferred
Wokingham,2020-10-20,1.00,0.97,0.84,0.55,0.24,0.00,0.00,inferred
Wokingham,2020-10-21,1.00,0.97,0.84,0.55,0.24,0.00,0.00,inferred
Wokingham,2020-10-22,1.00,0.97,0.84,0.55,0.24,0.00,0.00,inferred
Wokingham,2020-10-23,1.00,0.97,0.84,0.55,0.24,0.00,0.00,inferred
Wokingham,2020-10-24,1.00,0.97,0.84,0.55,0.24,0.00,0.00,inferred
Wokingham,2020-10-25,1.00,0.97,0.84,0.55,0.24,0.00,0.00,inferred
Wokingham,2020-10-26,1.00,0.97,0.84,0.55,0.24,0.00,0.00,inferred
Wokingham,2020-10-27,1.00,0.99,0.93,0.70,0.38,0.02,0.00,inferred
Wokingham,2020-10-28,1.00,0.99,0.93,0.70,0.38,0.02,0.00,inferred
Wokingham,2020-10-29,1.00,0.99,0.93,0.70,0.38,0.02,0.00,inferred
Wokingham,2020-10-30,1.00,0.99,0.93,0.70,0.38,0.02,0.00,inferred
Wokingham,2020-10-31,1.00,0.99,0.93,0.70,0.38,0.02,0.00,inferred
Wokingham,2020-11-01,1.00,0.99,0.93,0.70,0.38,0.02,0.00,inferred
Wokingham,2020-11-02,1.00,0.99,0.93,0.70,0.38,0.02,0.00,inferred
Wokingham,2020-11-03,0.98,0.81,0.40,0.11,0.02,0.00,0.00,inferred
Wokingham,2020-11-04,0.98,0.81,0.40,0.11,0.02,0.00,0.00,inferred
Wokingham,2020-11-05,0.98,0.81,0.40,0.11,0.02,0.00,0.00,inferred
Wokingham,2020-11-06,0.98,0.81,0.40,0.11,0.02,0.00,0.00,inferred
Wokingham,2020-11-07,0.98,0.81,0.40,0.11,0.02,0.00,0.00,inferred
Wokingham,2020-11-08,0.98,0.81,0.40,0.11,0.02,0.00,0.00,inferred
Wokingham,2020-11-09,0.98,0.81,0.40,0.11,0.02,0.00,0.00,inferred
Wokingham,2020-11-10,0.64,0.27,0.09,0.03,0.01,0.00,0.00,inferred
Wokingham,2020-11-11,0.64,0.27,0.09,0.03,0.01,0.00,0.00,inferred
Wokingham,2020-11-12,0.64,0.27,0.09,0.03,0.01,0.00,0.00,inferred
Wokingham,2020-11-13,0.64,0.27,0.09,0.03,0.01,0.00,0.00,inferred
Wokingham,2020-11-14,0.64,0.27,0.09,0.03,0.01,0.00,0.00,inferred
Wokingham,2020-11-15,0.64,0.27,0.09,0.03,0.01,0.00,0.00,inferred
Wokingham,2020-11-16,0.64,0.27,0.09,0.03,0.01,0.00,0.00,inferred
Wokingham,2020-11-17,0.57,0.34,0.18,0.09,0.04,0.00,0.00,inferred
Wokingham,2020-11-18,0.57,0.34,0.18,0.09,0.04,0.00,0.00,inferred
Wokingham,2020-11-19,0.57,0.34,0.18,0.09,0.04,0.00,0.00,inferred
Wokingham,2020-11-20,0.57,0.34,0.18,0.09,0.04,0.00,0.00,inferred
Wokingham,2020-11-21,0.57,0.34,0.18,0.09,0.04,0.00,0.00,inferred
Wokingham,2020-11-22,0.57,0.34,0.18,0.09,0.04,0.00,0.00,inferred
Wokingham,2020-11-23,0.57,0.34,0.18,0.09,0.04,0.00,0.00,inferred
Wokingham,2020-11-24,0.58,0.39,0.24,0.14,0.09,0.02,0.00,projected
Wokingham,2020-11-25,0.58,0.39,0.24,0.14,0.09,0.02,0.00,projected
Wokingham,2020-11-26,0.58,0.39,0.24,0.14,0.09,0.02,0.00,projected
Wokingham,2020-11-27,0.58,0.39,0.24,0.14,0.09,0.02,0.00,projected
Wokingham,2020-11-28,0.58,0.39,0.24,0.14,0.09,0.02,0.00,projected
Wokingham,2020-11-29,0.58,0.39,0.24,0.14,0.09,0.02,0.00,projected
Wokingham,2020-11-30,0.58,0.39,0.24,0.14,0.09,0.02,0.00,projected
Wokingham,2020-12-01,0.58,0.42,0.29,0.19,0.12,0.03,0.00,projected
Wokingham,2020-12-02,0.58,0.42,0.29,0.19,0.12,0.03,0.00,projected
Wokingham,2020-12-03,0.58,0.42,0.29,0.19,0.12,0.03,0.00,projected
Wokingham,2020-12-04,0.58,0.42,0.29,0.19,0.12,0.03,0.00,projected
Wokingham,2020-12-05,0.58,0.42,0.29,0.19,0.12,0.03,0.00,projected
Wokingham,2020-12-06,0.58,0.42,0.29,0.19,0.12,0.03,0.00,projected
Wokingham,2020-12-07,0.58,0.42,0.29,0.19,0.12,0.03,0.00,projected
Wokingham,2020-12-08,0.59,0.44,0.31,0.22,0.15,0.04,0.01,projected
Wokingham,2020-12-09,0.59,0.44,0.31,0.22,0.15,0.04,0.01,projected
Wokingham,2020-12-10,0.59,0.44,0.31,0.22,0.15,0.04,0.01,projected
Wokingham,2020-12-11,0.59,0.44,0.31,0.22,0.15,0.04,0.01,projected
Wokingham,2020-12-12,0.59,0.44,0.31,0.22,0.15,0.04,0.01,projected
Wokingham,2020-12-13,0.59,0.44,0.31,0.22,0.15,0.04,0.01,projected
Wokingham,2020-12-14,0.59,0.44,0.31,0.22,0.15,0.04,0.01,projected
Wokingham,2020-12-15,0.60,0.46,0.34,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-16,0.60,0.46,0.34,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-17,0.60,0.46,0.34,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-18,0.60,0.46,0.34,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-19,0.60,0.46,0.34,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-20,0.60,0.46,0.34,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-21,0.60,0.46,0.34,0.24,0.17,0.06,0.01,projected
