area,day,C_lower,C_median,C_upper
Oldham,2,4.32669,6.13496,8.56993
Oldham,3,4.21969,6.08077,8.67454
Oldham,4,4.04069,5.97758,8.81172
Oldham,5,3.82033,5.84258,8.96252
Oldham,6,3.58373,5.69154,9.11889
Oldham,7,3.34676,5.53474,9.27800
Oldham,8,3.11807,5.37787,9.43918
Oldham,9,2.90164,5.22369,9.60252
Oldham,10,2.69887,5.07336,9.76827
Oldham,11,2.50981,4.92726,9.93665
Oldham,12,2.33391,4.78541,10.10782
Oldham,13,2.17037,4.64771,10.28189
Oldham,14,2.01834,4.51404,10.45894
Oldham,15,1.87702,4.38424,10.63903
Oldham,16,1.74562,4.25820,10.82222
Oldham,17,1.62345,4.13579,11.00856
Oldham,18,1.50984,4.01691,11.19812
Oldham,19,1.40418,3.90144,11.39094
Oldham,20,1.30592,3.78929,11.58708
Oldham,21,1.21454,3.68037,11.78660
Orkney,1,0.00000,0.00000,0.00000
Orkney,2,0.00000,0.00000,0.00000
Orkney,3,0.00000,0.00000,0.00000
Orkney,4,0.00000,0.00000,0.00000
Orkney,5,0.00000,0.00000,0.00000
Orkney,6,0.00000,0.00000,0.00000
Orkney,7,0.00000,0.00000,0.00000
Orkney,8,0.00000,0.00000,0.00000
Orkney,9,0.00000,0.00000,0.00000
Orkney,10,0.00000,0.00000,0.00000
Orkney,11,0.00000,0.00000,0.00000
Orkney,12,0.00000,0.00000,0.00000
Orkney,13,0.00000,0.00000,0.00000
Orkney,14,0.00000,0.00000,0.00000
Orkney,15,0.00000,0.00000,0.00000
Orkney,16,0.00000,0.00000,0.00000
Orkney,17,0.00000,0.00000,0.00000
Orkney,18,0.00000,0.00000,0.00000
Orkney,19,0.00000,0.00000,0.00000
Orkney,20,0.00000,0.00000,0.00000
Orkney,21,0.00000,0.00000,0.00001
Orkney Islands,1,0.00000,0.00000,0.00000
Orkney Islands,2,0.00000,0.00000,0.00000
Orkney Islands,3,0.00000,0.00000,0.00000
Orkney Islands,4,0.00000,0.00000,0.00000
Orkney Islands,5,0.00000,0.00000,0.00000
Orkney Islands,6,0.00000,0.00000,0.00000
Orkney Islands,7,0.00000,0.00000,0.00000
Orkney Islands,8,0.00000,0.00000,0.00000
Orkney Islands,9,0.00000,0.00000,0.00000
Orkney Islands,10,0.00000,0.00000,0.00000
Orkney Islands,11,0.00000,0.00000,0.00000
Orkney Islands,12,0.00000,0.00000,0.00000
Orkney Islands,13,0.00000,0.00000,0.00000
Orkney Islands,14,0.00000,0.00000,0.00000
Orkney Islands,15,0.00000,0.00000,0.00000
Orkney Islands,16,0.00000,0.00000,0.00000
Orkney Islands,17,0.00000,0.00000,0.00000
Orkney Islands,18,0.00000,0.00000,0.00000
Orkney Islands,19,0.00000,0.00000,0.00000
Orkney Islands,20,0.00000,0.00000,0.00000
Orkney Islands,21,0.00000,0.00000,0.00001
Oxfordshire,1,2.63127,3.83646,5.57584
Oxfordshire,2,2.68232,3.93158,5.75751
Oxfordshire,3,2.68850,4.01655,6.04089
Oxfordshire,4,2.63340,4.05541,6.35159
Oxfordshire,5,2.53680,4.05823,6.67132
Oxfordshire,6,2.41865,4.03961,6.99865
Oxfordshire,7,2.29260,4.01009,7.33631
Oxfordshire,8,2.16651,3.97580,7.68717
Oxfordshire,9,2.04439,3.93983,8.05340
Oxfordshire,10,1.92796,3.90357,8.43653
Oxfordshire,11,1.81777,3.86754,8.83772
Oxfordshire,12,1.71381,3.83191,9.25797
Oxfordshire,13,1.61584,3.79668,9.69822
Oxfordshire,14,1.52351,3.76184,10.15942
Oxfordshire,15,1.43651,3.72736,10.64257
Oxfordshire,16,1.35450,3.69321,11.14870
Oxfordshire,17,1.27720,3.65939,11.67890
Oxfordshire,18,1.20431,3.62588,12.23432
Oxfordshire,19,1.13559,3.59267,12.81616
Oxfordshire,20,1.07079,3.55978,13.42567
Oxfordshire,21,1.00969,3.52718,14.06416
Pembrokeshire,1,0.10075,0.18738,0.33670
Pembrokeshire,2,0.14671,0.27417,0.49675
Pembrokeshire,3,0.17375,0.32989,0.61372
Pembrokeshire,4,0.18280,0.35675,0.69366
Pembrokeshire,5,0.17991,0.36516,0.75372
Pembrokeshire,6,0.17040,0.36359,0.80618
Pembrokeshire,7,0.15789,0.35729,0.85770
Pembrokeshire,8,0.14449,0.34907,0.91133
Pembrokeshire,9,0.13135,0.34028,0.96829
Pembrokeshire,10,0.11899,0.33151,1.02906
Pembrokeshire,11,0.10763,0.32295,1.09385
Pembrokeshire,12,0.09728,0.31466,1.16285
Pembrokeshire,13,0.08791,0.30661,1.23627
Pembrokeshire,14,0.07944,0.29881,1.31435
Pembrokeshire,15,0.07180,0.29122,1.39737
Pembrokeshire,16,0.06489,0.28384,1.48564
Pembrokeshire,17,0.05866,0.27664,1.57949
Pembrokeshire,18,0.05302,0.26963,1.67927
Pembrokeshire,19,0.04793,0.26280,1.78535
Pembrokeshire,20,0.04333,0.25614,1.89813
Pembrokeshire,21,0.03917,0.24966,2.01803
Perth and Kinross,1,0.08742,0.15604,0.26072
Perth and Kinross,2,0.07793,0.14006,0.23646
Perth and Kinross,3,0.06879,0.12712,0.22348
Perth and Kinross,4,0.06079,0.11776,0.22068
Perth and Kinross,5,0.05394,0.11096,0.22401
Perth and Kinross,6,0.04806,0.10569,0.23048
Perth and Kinross,7,0.04297,0.10130,0.23842
Perth and Kinross,8,0.03851,0.09738,0.24704
Perth and Kinross,9,0.03456,0.09374,0.25605
Perth and Kinross,10,0.03105,0.09028,0.26536
Perth and Kinross,11,0.02791,0.08696,0.27496
Perth and Kinross,12,0.02509,0.08376,0.28488
Perth and Kinross,13,0.02256,0.08067,0.29514
Perth and Kinross,14,0.02028,0.07770,0.30575
Perth and Kinross,15,0.01824,0.07483,0.31675
Perth and Kinross,16,0.01640,0.07206,0.32814
Perth and Kinross,17,0.01475,0.06940,0.33993
Perth and Kinross,18,0.01326,0.06684,0.35216
Perth and Kinross,19,0.01192,0.06437,0.36482
Perth and Kinross,20,0.01072,0.06199,0.37794
Perth and Kinross,21,0.00964,0.05970,0.39152
Peterborough,1,5.64082,7.94899,11.12913
Peterborough,2,6.19140,8.77848,12.39389
Peterborough,3,6.52428,9.44886,13.72240
Peterborough,4,6.65963,9.96911,15.09872
Peterborough,5,6.67205,10.40442,16.55679
Peterborough,6,6.61984,10.80470,18.12960
Peterborough,7,6.53812,11.19838,19.84217
Peterborough,8,6.44515,11.59924,21.71397
Peterborough,9,6.34933,12.01309,23.76227
Peterborough,10,6.25406,12.44216,26.00424
Peterborough,11,6.16040,12.88725,28.45814
Peterborough,12,6.06854,13.34879,31.14384
Peterborough,13,5.97839,13.82716,34.08311
Peterborough,14,5.88979,14.32283,37.29982
Peterborough,15,5.80263,14.83634,40.82014
Peterborough,16,5.71682,15.36829,44.67270
Peterborough,17,5.63230,15.91931,48.88886
Peterborough,18,5.54905,16.49009,53.50294
Peterborough,19,5.46703,17.08134,58.55248
Peterborough,20,5.38622,17.69378,64.07860
Peterborough,21,5.30661,18.32818,70.12627
Plymouth,1,0.52978,0.89167,1.46558
Plymouth,2,0.51878,0.87875,1.45892
Plymouth,3,0.49609,0.86085,1.48261
Plymouth,4,0.46598,0.84121,1.53300
Plymouth,5,0.43268,0.82134,1.60042
Plymouth,6,0.39901,0.80179,1.67799
Plymouth,7,0.36654,0.78275,1.76208
Plymouth,8,0.33605,0.76423,1.85117
Plymouth,9,0.30779,0.74621,1.94483
Plymouth,10,0.28179,0.72866,2.04311
Plymouth,11,0.25796,0.71154,2.14624
Plymouth,12,0.23614,0.69483,2.25450
Plymouth,13,0.21616,0.67852,2.36817
Plymouth,14,0.19789,0.66259,2.48756
Plymouth,15,0.18117,0.64704,2.61297
Plymouth,16,0.16586,0.63186,2.74469
Plymouth,17,0.15185,0.61703,2.88305
Plymouth,18,0.13902,0.60254,3.02838
Plymouth,19,0.12728,0.58840,3.18105
Plymouth,20,0.11653,0.57459,3.34141
Plymouth,21,0.10669,0.56111,3.50985
Portsmouth,1,0.31227,0.56275,1.01327
Portsmouth,2,0.43104,0.78146,1.42215
Portsmouth,3,0.50890,0.94055,1.76977
Portsmouth,4,0.53989,1.03056,2.04513
Portsmouth,5,0.53859,1.07503,2.28660
Portsmouth,6,0.51894,1.09488,2.52487
Portsmouth,7,0.49053,1.10315,2.77741
Portsmouth,8,0.45898,1.10672,3.05303
Portsmouth,9,0.42728,1.10874,3.35641
Portsmouth,10,0.39684,1.11046,3.69070
Portsmouth,11,0.36823,1.11229,4.05885
Portsmouth,12,0.34159,1.11428,4.46403
Portsmouth,13,0.31688,1.11641,4.90979
Portsmouth,14,0.29398,1.11862,5.40011
Portsmouth,15,0.27275,1.12087,5.93940
Portsmouth,16,0.25308,1.12315,6.53255
Portsmouth,17,0.23484,1.12545,7.18494
Portsmouth,18,0.21792,1.12775,7.90249
Portsmouth,19,0.20223,1.13006,8.69168
Portsmouth,20,0.18766,1.13238,9.55970
Portsmouth,21,0.17415,1.13469,10.51440
Powys,1,0.08527,0.15664,0.27782
Powys,2,0.08232,0.15222,0.27298
Powys,3,0.07693,0.14592,0.27270
Powys,4,0.07057,0.13969,0.27847
Powys,5,0.06405,0.13395,0.28835
Powys,6,0.05777,0.12869,0.30064
Powys,7,0.05195,0.12380,0.31430
Powys,8,0.04663,0.11919,0.32888
Powys,9,0.04183,0.11481,0.34419
Powys,10,0.03750,0.11061,0.36020
Powys,11,0.03363,0.10658,0.37693
Powys,12,0.03015,0.10269,0.39441
Powys,13,0.02704,0.09895,0.41269
Powys,14,0.02424,0.09535,0.43182
Powys,15,0.02174,0.09188,0.45183
Powys,16,0.01950,0.08853,0.47276
Powys,17,0.01749,0.08530,0.49467
Powys,18,0.01568,0.08220,0.51759
Powys,19,0.01406,0.07920,0.54157
Powys,20,0.01261,0.07632,0.56666
Powys,21,0.01131,0.07354,0.59292
Reading,1,0.37906,0.64234,1.04694
Reading,2,0.40848,0.69604,1.14412
Reading,3,0.41657,0.72412,1.22601
Reading,4,0.40630,0.72974,1.29391
Reading,5,0.38478,0.72129,1.35407
Reading,6,0.35782,0.70545,1.41145
Reading,7,0.32919,0.68632,1.46894
Reading,8,0.30103,0.66612,1.52798
Reading,9,0.27439,0.64590,1.58922
Reading,10,0.24972,0.62612,1.65294
Reading,11,0.22710,0.60693,1.71928
Reading,12,0.20648,0.58836,1.78833
Reading,13,0.18772,0.57038,1.86018
Reading,14,0.17067,0.55298,1.93494
Reading,15,0.15518,0.53612,2.01270
Reading,16,0.14110,0.51978,2.09360
Reading,17,0.12830,0.50395,2.17774
Reading,18,0.11667,0.48860,2.26527
Reading,19,0.10609,0.47371,2.35631
Reading,20,0.09647,0.45928,2.45102
Reading,21,0.08773,0.44530,2.54953
Redbridge,1,1.05678,1.66913,2.52808
Redbridge,2,1.01493,1.61197,2.46045
Redbridge,3,0.95798,1.55421,2.44165
Redbridge,4,0.89305,1.50047,2.46571
Redbridge,5,0.82595,1.45069,2.51566
Redbridge,6,0.76031,1.40401,2.57919
Redbridge,7,0.69806,1.35967,2.64947
Redbridge,8,0.64005,1.31717,2.72336
Redbridge,9,0.58649,1.27619,2.79961
Redbridge,10,0.53727,1.23656,2.87788
Redbridge,11,0.49214,1.19820,2.95817
Redbridge,12,0.45080,1.16102,3.04056
Redbridge,13,0.41295,1.12501,3.12517
Redbridge,14,0.37828,1.09010,3.21210
Redbridge,15,0.34653,1.05628,3.30143
Redbridge,16,0.31745,1.02350,3.39323
Redbridge,17,0.29081,0.99174,3.48758
Redbridge,18,0.26641,0.96097,3.58456
Redbridge,19,0.24406,0.93115,3.68424
Redbridge,20,0.22359,0.90225,3.78668
Redbridge,21,0.20483,0.87425,3.89198
Redcar and Cleveland,1,0.13121,0.23235,0.39496
Redcar and Cleveland,2,0.15280,0.27202,0.46636
Redcar and Cleveland,3,0.16880,0.30588,0.53907
Redcar and Cleveland,4,0.17328,0.32307,0.59407
Redcar and Cleveland,5,0.16898,0.32731,0.63538
Redcar and Cleveland,6,0.15951,0.32376,0.66940
Redcar and Cleveland,7,0.14760,0.31620,0.70062
Redcar and Cleveland,8,0.13499,0.30690,0.73151
Redcar and Cleveland,9,0.12264,0.29704,0.76322
Redcar and Cleveland,10,0.11103,0.28719,0.79624
Redcar and Cleveland,11,0.10034,0.27758,0.83074
Redcar and Cleveland,12,0.09060,0.26828,0.86680
Redcar and Cleveland,13,0.08178,0.25932,0.90447
Redcar and Cleveland,14,0.07381,0.25067,0.94381
Redcar and Cleveland,15,0.06663,0.24232,0.98487
Redcar and Cleveland,16,0.06014,0.23426,1.02772
Redcar and Cleveland,17,0.05429,0.22647,1.07244
Redcar and Cleveland,18,0.04901,0.21895,1.11910
Redcar and Cleveland,19,0.04425,0.21167,1.16779
Redcar and Cleveland,20,0.03995,0.20463,1.21861
Redcar and Cleveland,21,0.03606,0.19783,1.27163
Renfrewshire,1,0.08306,0.13994,0.22238
Renfrewshire,2,0.07375,0.12483,0.19974
Renfrewshire,3,0.06549,0.11300,0.18574
Renfrewshire,4,0.05800,0.10340,0.17755
Renfrewshire,5,0.05123,0.09529,0.17257
Renfrewshire,6,0.04514,0.08816,0.16915
Renfrewshire,7,0.03972,0.08174,0.16641
Renfrewshire,8,0.03491,0.07586,0.16393
Renfrewshire,9,0.03066,0.07043,0.16154
Renfrewshire,10,0.02691,0.06540,0.15918
Renfrewshire,11,0.02362,0.06073,0.15684
Renfrewshire,12,0.02073,0.05639,0.15452
Renfrewshire,13,0.01819,0.05236,0.15222
Renfrewshire,14,0.01596,0.04861,0.14995
Renfrewshire,15,0.01401,0.04514,0.14771
Renfrewshire,16,0.01229,0.04191,0.14550
Renfrewshire,17,0.01079,0.03891,0.14332
Renfrewshire,18,0.00947,0.03613,0.14118
Renfrewshire,19,0.00831,0.03354,0.13907
Renfrewshire,20,0.00729,0.03114,0.13699
Renfrewshire,21,0.00640,0.02891,0.13494
Rhondda Cynon Taf,1,1.29747,2.10685,3.32011
Rhondda Cynon Taf,2,1.26441,2.06654,3.28818
Rhondda Cynon Taf,3,1.19760,2.00654,3.30868
Rhondda Cynon Taf,4,1.11954,1.95387,3.40431
Rhondda Cynon Taf,5,1.04030,1.91129,3.55290
Rhondda Cynon Taf,6,0.96423,1.87618,3.73379
Rhondda Cynon Taf,7,0.89295,1.84562,3.93476
Rhondda Cynon Taf,8,0.82681,1.81759,4.15017
Rhondda Cynon Taf,9,0.76564,1.79093,4.37809
Rhondda Cynon Taf,10,0.70911,1.76503,4.61834
Rhondda Cynon Taf,11,0.65686,1.73964,4.87146
Rhondda Cynon Taf,12,0.60851,1.71464,5.13821
Rhondda Cynon Taf,13,0.56376,1.68999,5.41944
Rhondda Cynon Taf,14,0.52232,1.66567,5.71599
Rhondda Cynon Taf,15,0.48394,1.64170,6.02874
Rhondda Cynon Taf,16,0.44839,1.61807,6.35859
Rhondda Cynon Taf,17,0.41545,1.59477,6.70649
Rhondda Cynon Taf,18,0.38493,1.57181,7.07342
Rhondda Cynon Taf,19,0.35665,1.54917,7.46043
Rhondda Cynon Taf,20,0.33045,1.52686,7.86861
Rhondda Cynon Taf,21,0.30618,1.50488,8.29912
Richmond upon Thames,1,0.30890,0.52266,0.84835
Richmond upon Thames,2,0.29339,0.49966,0.81903
Richmond upon Thames,3,0.27287,0.47658,0.81051
Richmond upon Thames,4,0.25118,0.45744,0.82374
Richmond upon Thames,5,0.23005,0.44175,0.85091
Richmond upon Thames,6,0.21021,0.42835,0.88582
Richmond upon Thames,7,0.19189,0.41635,0.92496
Richmond upon Thames,8,0.17511,0.40517,0.96672
Richmond upon Thames,9,0.15980,0.39451,1.01052
Richmond upon Thames,10,0.14584,0.38420,1.05623
Richmond upon Thames,11,0.13311,0.37420,1.10392
Richmond upon Thames,12,0.12151,0.36445,1.15369
Richmond upon Thames,13,0.11092,0.35496,1.20566
Richmond upon Thames,14,0.10126,0.34571,1.25996
Richmond upon Thames,15,0.09244,0.33669,1.31670
Richmond upon Thames,16,0.08439,0.32791,1.37598
Richmond upon Thames,17,0.07704,0.31936,1.43794
Richmond upon Thames,18,0.07034,0.31103,1.50269
Richmond upon Thames,19,0.06421,0.30292,1.57035
Richmond upon Thames,20,0.05862,0.29502,1.64105
Richmond upon Thames,21,0.05352,0.28732,1.71495
Rochdale,1,8.36738,11.26931,15.27815
Rochdale,2,8.34334,11.28895,15.40221
Rochdale,3,8.17772,11.25570,15.71371
Rochdale,4,7.92562,11.21068,16.21209
Rochdale,5,7.63220,11.16634,16.83556
Rochdale,6,7.32531,11.12525,17.53634
Rochdale,7,7.01983,11.08698,18.28798
Rochdale,8,6.72277,11.05055,19.07872
Rochdale,9,6.43691,11.01517,19.90480
Rochdale,10,6.16299,10.98036,20.76610
Rochdale,11,5.90087,10.94585,21.66393
Rochdale,12,5.65010,10.91152,22.60004
Rochdale,13,5.41014,10.87732,23.57630
Rochdale,14,5.18047,10.84323,24.59458
Rochdale,15,4.96061,10.80924,25.65678
Rochdale,16,4.75011,10.77535,26.76482
Rochdale,17,4.54855,10.74157,27.92072
Rochdale,18,4.35556,10.70789,29.12654
Rochdale,19,4.17076,10.67432,30.38443
Rochdale,20,3.99380,10.64085,31.69664
Rochdale,21,3.82435,10.60748,33.06553
Rotherham,1,4.11716,5.82128,8.16001
Rotherham,2,3.98782,5.66110,7.97913
Rotherham,3,3.81409,5.49749,7.90801
Rotherham,4,3.59579,5.31367,7.89339
Rotherham,5,3.35377,5.11588,7.90379
Rotherham,6,3.10621,4.91280,7.92357
Rotherham,7,2.86486,4.71078,7.94596
Rotherham,8,2.63605,4.51358,7.96852
Rotherham,9,2.42253,4.32306,7.99061
Rotherham,10,2.22499,4.13994,8.01225
Rotherham,11,2.04305,3.96437,8.03361
Rotherham,12,1.87584,3.79622,8.05482
Rotherham,13,1.72229,3.63521,8.07598
Rotherham,14,1.58134,3.48106,8.09716
Rotherham,15,1.45195,3.33346,8.11837
Rotherham,16,1.33318,3.19214,8.13963
Rotherham,17,1.22414,3.05682,8.16095
Rotherham,18,1.12402,2.92724,8.18232
Rotherham,19,1.03210,2.80315,8.20374
Rotherham,20,0.94770,2.68432,8.22523
Rotherham,21,0.87021,2.57053,8.24676
Rutland,1,0.10895,0.19771,0.34556
Rutland,2,0.09767,0.17850,0.31566
Rutland,3,0.08661,0.16293,0.30157
Rutland,4,0.07682,0.15172,0.30153
Rutland,5,0.06835,0.14360,0.30994
Rutland,6,0.06104,0.13734,0.32272
Rutland,7,0.05466,0.13211,0.33766
Rutland,8,0.04904,0.12744,0.35377
Rutland,9,0.04406,0.12308,0.37070
Rutland,10,0.03962,0.11893,0.38838
Rutland,11,0.03564,0.11492,0.40684
Rutland,12,0.03207,0.11105,0.42613
Rutland,13,0.02886,0.10730,0.44630
Rutland,14,0.02598,0.10368,0.46743
Rutland,15,0.02338,0.10018,0.48954
Rutland,16,0.02104,0.09679,0.51271
Rutland,17,0.01894,0.09352,0.53696
Rutland,18,0.01704,0.09035,0.56237
Rutland,19,0.01534,0.08730,0.58898
Rutland,20,0.01381,0.08434,0.61684
Rutland,21,0.01243,0.08149,0.64603
Salford,1,2.96171,4.27332,6.19586
Salford,2,3.48489,5.05759,7.39540
Salford,3,3.84230,5.68590,8.54678
Salford,4,4.00804,6.11577,9.58333
Salford,5,4.04494,6.41826,10.57948
Salford,6,4.01036,6.65694,11.60421
Salford,7,3.94136,6.87059,12.70082
Salford,8,3.85834,7.07879,13.89401
Salford,9,3.77125,7.29010,15.19919
Salford,10,3.68440,7.50768,16.62836
Salford,11,3.59936,7.73247,18.19307
Salford,12,3.51653,7.96463,19.90570
Salford,13,3.43590,8.20417,21.77988
Salford,14,3.35733,8.45113,23.83064
Salford,15,3.28069,8.70564,26.07455
Salford,16,3.20587,8.96786,28.52974
Salford,17,3.13279,9.23798,31.21611
Salford,18,3.06139,9.51625,34.15544
Salford,19,2.99162,9.80291,37.37152
Salford,20,2.92345,10.09819,40.89044
Salford,21,2.85683,10.40237,44.74070
Sandwell,1,1.60495,2.39555,3.61025
Sandwell,2,1.81477,2.72379,4.13980
Sandwell,3,1.92801,2.94978,4.61288
Sandwell,4,1.95187,3.07949,5.03036
Sandwell,5,1.91878,3.14919,5.42556
Sandwell,6,1.85545,3.18766,5.82472
Sandwell,7,1.77882,3.21202,6.24317
Sandwell,8,1.69828,3.23096,6.68897
Sandwell,9,1.61843,3.24834,7.16646
Sandwell,10,1.54131,3.26561,7.67850
Sandwell,11,1.46761,3.28319,8.22755
Sandwell,12,1.39747,3.30111,8.81613
Sandwell,13,1.33077,3.31931,9.44694
Sandwell,14,1.26734,3.33771,10.12295
Sandwell,15,1.20699,3.35627,10.84736
Sandwell,16,1.14955,3.37495,11.62360
Sandwell,17,1.09486,3.39375,12.45540
Sandwell,18,1.04279,3.41266,13.34672
Sandwell,19,0.99319,3.43167,14.30182
Sandwell,20,0.94596,3.45079,15.32527
Sandwell,21,0.90097,3.47001,16.42196
Scottish Borders,1,0.00261,0.00484,0.00869
Scottish Borders,2,0.00193,0.00361,0.00659
Scottish Borders,3,0.00148,0.00289,0.00565
Scottish Borders,4,0.00119,0.00251,0.00545
Scottish Borders,5,0.00100,0.00231,0.00562
Scottish Borders,6,0.00087,0.00220,0.00594
Scottish Borders,7,0.00077,0.00213,0.00632
Scottish Borders,8,0.00069,0.00207,0.00673
Scottish Borders,9,0.00062,0.00202,0.00715
Scottish Borders,10,0.00056,0.00197,0.00760
Scottish Borders,11,0.00051,0.00192,0.00807
Scottish Borders,12,0.00046,0.00187,0.00856
Scottish Borders,13,0.00041,0.00182,0.00909
Scottish Borders,14,0.00037,0.00177,0.00964
Scottish Borders,15,0.00034,0.00172,0.01023
Scottish Borders,16,0.00031,0.00168,0.01086
Scottish Borders,17,0.00028,0.00163,0.01152
Scottish Borders,18,0.00025,0.00159,0.01223
Scottish Borders,19,0.00023,0.00155,0.01298
Scottish Borders,20,0.00020,0.00151,0.01377
Scottish Borders,21,0.00018,0.00147,0.01462
Sefton,1,0.99909,1.56739,2.41379
Sefton,2,0.91732,1.44788,2.24987
Sefton,3,0.83529,1.35049,2.17195
Sefton,4,0.76156,1.28127,2.17389
Sefton,5,0.69670,1.23184,2.22454
Sefton,6,0.63939,1.19403,2.30064
Sefton,7,0.58815,1.16241,2.38925
Sefton,8,0.54184,1.13393,2.48442
Sefton,9,0.49962,1.10706,2.58387
Sefton,10,0.46091,1.08111,2.68704
Sefton,11,0.42531,1.05581,2.79397
Sefton,12,0.39251,1.03108,2.90490
Sefton,13,0.36225,1.00688,3.02010
Sefton,14,0.33432,0.98323,3.13979
Sefton,15,0.30855,0.96011,3.26419
Sefton,16,0.28477,0.93752,3.39352
Sefton,17,0.26282,0.91547,3.52796
Sefton,18,0.24255,0.89392,3.66773
Sefton,19,0.22385,0.87289,3.81304
Sefton,20,0.20660,0.85234,3.96411
Sefton,21,0.19067,0.83228,4.12116
Sheffield,1,6.31933,8.66363,11.90264
Sheffield,2,6.06174,8.33812,11.50791
Sheffield,3,5.76921,8.03672,11.28337
Sheffield,4,5.41213,7.69790,11.10686
Sheffield,5,5.01706,7.32921,10.93832
Sheffield,6,4.61265,6.94872,10.76708
Sheffield,7,4.21879,6.57089,10.59246
Sheffield,8,3.84668,6.20460,10.41633
Sheffield,9,3.50139,5.85437,10.24052
Sheffield,10,3.18427,5.52200,10.06632
Sheffield,11,2.89465,5.20776,9.89443
Sheffield,12,2.63091,4.91119,9.72519
Sheffield,13,2.39108,4.63148,9.55876
Sheffield,14,2.17310,4.36774,9.39514
Sheffield,15,1.97503,4.11906,9.23432
Sheffield,16,1.79505,3.88457,9.07626
Sheffield,17,1.63150,3.66345,8.92091
Sheffield,18,1.48287,3.45492,8.76823
Sheffield,19,1.34778,3.25828,8.61816
Sheffield,20,1.22501,3.07283,8.47066
Sheffield,21,1.11343,2.89793,8.32568
Shetland,1,0.00000,0.00000,0.00000
Shetland,2,0.00000,0.00000,0.00000
Shetland,3,0.00000,0.00000,0.00000
Shetland,4,0.00000,0.00000,0.00000
Shetland,5,0.00000,0.00000,0.00000
Shetland,6,0.00000,0.00000,0.00000
Shetland,7,0.00000,0.00000,0.00000
Shetland,8,0.00000,0.00000,0.00000
Shetland,9,0.00000,0.00000,0.00000
Shetland,10,0.00000,0.00000,0.00000
Shetland,11,0.00000,0.00000,0.00000
Shetland,12,0.00000,0.00000,0.00000
Shetland,13,0.00000,0.00000,0.00000
Shetland,14,0.00000,0.00000,0.00000
Shetland,15,0.00000,0.00000,0.00000
Shetland,16,0.00000,0.00000,0.00000
Shetland,17,0.00000,0.00000,0.00000
Shetland,18,0.00000,0.00000,0.00000
Shetland,19,0.00000,0.00000,0.00000
Shetland,20,0.00000,0.00000,0.00000
Shetland,21,0.00000,0.00000,0.00000
Shetland Islands,1,0.00000,0.00000,0.00000
Shetland Islands,2,0.00000,0.00000,0.00000
Shetland Islands,3,0.00000,0.00000,0.00000
Shetland Islands,4,0.00000,0.00000,0.00000
Shetland Islands,5,0.00000,0.00000,0.00000
Shetland Islands,6,0.00000,0.00000,0.00000
Shetland Islands,7,0.00000,0.00000,0.00000
Shetland Islands,8,0.00000,0.00000,0.00000
Shetland Islands,9,0.00000,0.00000,0.00000
Shetland Islands,10,0.00000,0.00000,0.00000
Shetland Islands,11,0.00000,0.00000,0.00000
Shetland Islands,12,0.00000,0.00000,0.00000
Shetland Islands,13,0.00000,0.00000,0.00000
Shetland Islands,14,0.00000,0.00000,0.00000
Shetland Islands,15,0.00000,0.00000,0.00000
Shetland Islands,16,0.00000,0.00000,0.00000
Shetland Islands,17,0.00000,0.00000,0.00000
Shetland Islands,18,0.00000,0.00000,0.00000
Shetland Islands,19,0.00000,0.00000,0.00000
Shetland Islands,20,0.00000,0.00000,0.00000
Shetland Islands,21,0.00000,0.00000,0.00000
Shropshire,1,1.36645,2.07714,3.10397
Shropshire,2,1.26997,1.93948,2.91767
Shropshire,3,1.17249,1.82343,2.81383
Shropshire,4,1.07520,1.72339,2.76914
Shropshire,5,0.98104,1.63421,2.75728
Shropshire,6,0.89218,1.55246,2.76112
Shropshire,7,0.80972,1.47614,2.77143
Shropshire,8,0.73404,1.40414,2.78396
Shropshire,9,0.66502,1.33584,2.79696
Shropshire,10,0.60231,1.27092,2.80991
Shropshire,11,0.54544,1.20915,2.82270
Shropshire,12,0.49392,1.15036,2.83537
Shropshire,13,0.44726,1.09442,2.84799
Shropshire,14,0.40501,1.04118,2.86061
Shropshire,15,0.36676,0.99053,2.87326
Shropshire,16,0.33212,0.94234,2.88595
Shropshire,17,0.30076,0.89649,2.89869
Shropshire,18,0.27236,0.85288,2.91149
Shropshire,19,0.24664,0.81138,2.92434
Shropshire,20,0.22335,0.77190,2.93726
Shropshire,21,0.20226,0.73434,2.95022
Slough,1,0.65856,1.07858,1.67881
Slough,2,0.63934,1.05284,1.65149
Slough,3,0.61784,1.03836,1.67523
Slough,4,0.58583,1.01756,1.71445
Slough,5,0.54630,0.98964,1.75691
Slough,6,0.50345,0.95717,1.79913
Slough,7,0.46044,0.92261,1.84071
Slough,8,0.41916,0.88764,1.88206
Slough,9,0.38057,0.85320,1.92367
Slough,10,0.34506,0.81976,1.96586
Slough,11,0.31263,0.78749,2.00883
Slough,12,0.28317,0.75646,2.05268
Slough,13,0.25645,0.72666,2.09747
Slough,14,0.23224,0.69803,2.14324
Slough,15,0.21033,0.67054,2.19001
Slough,16,0.19049,0.64414,2.23780
Slough,17,0.17252,0.61878,2.28664
Slough,18,0.15625,0.59442,2.33655
Slough,19,0.14152,0.57102,2.38754
Slough,20,0.12817,0.54854,2.43965
Slough,21,0.11609,0.52695,2.49289
Solihull,1,0.50616,0.85357,1.36283
Solihull,2,0.55558,0.94218,1.51669
