area,Date,C_lower,C_median,C_upper
Grampian,2020-07-28,0.07182000000000001,0.3724,2.1428700000000003
Grampian,2020-07-29,0.06515,0.36078000000000005,2.23041
Greater Glasgow and Clyde,2020-07-09,0.5487,0.9244,1.46904
Greater Glasgow and Clyde,2020-07-10,0.48717,0.82463,1.31944
Greater Glasgow and Clyde,2020-07-11,0.4326,0.74645,1.22696
Greater Glasgow and Clyde,2020-07-12,0.38314000000000004,0.68308,1.1729
Greater Glasgow and Clyde,2020-07-13,0.3384,0.62946,1.14001
Greater Glasgow and Clyde,2020-07-14,0.29821,0.5823699999999999,1.11742
Greater Glasgow and Clyde,2020-07-15,0.26237,0.53994,1.09931
Greater Glasgow and Clyde,2020-07-16,0.23059000000000002,0.5011,1.08292
Greater Glasgow and Clyde,2020-07-17,0.20252,0.46524,1.06713
Greater Glasgow and Clyde,2020-07-18,0.17779,0.432,1.05154
Greater Glasgow and Clyde,2020-07-19,0.15605,0.40115,1.03607
Greater Glasgow and Clyde,2020-07-20,0.13695,0.37249,1.02072
Greater Glasgow and Clyde,2020-07-21,0.12018,0.34586,1.00553
Greater Glasgow and Clyde,2020-07-22,0.10545999999999998,0.32113,0.9905299999999999
Greater Glasgow and Clyde,2020-07-23,0.09254,0.29816,0.9757399999999999
Greater Glasgow and Clyde,2020-07-24,0.08121,0.27684000000000003,0.96115
Greater Glasgow and Clyde,2020-07-25,0.07126,0.25703000000000004,0.94678
Greater Glasgow and Clyde,2020-07-26,0.06253,0.23864000000000002,0.93263
Greater Glasgow and Clyde,2020-07-27,0.05488,0.22157,0.9186799999999999
Greater Glasgow and Clyde,2020-07-28,0.04815,0.20571,0.90495
Greater Glasgow and Clyde,2020-07-29,0.04226,0.19099000000000002,0.89141
Greenwich,2020-07-09,0.66615,1.08439,1.6954900000000002
Greenwich,2020-07-10,0.6995600000000001,1.14658,1.8105799999999999
Greenwich,2020-07-11,0.7032,1.18145,1.9315
Greenwich,2020-07-12,0.68597,1.19938,2.0669299999999997
Greenwich,2020-07-13,0.6572,1.20851,2.21703
Greenwich,2020-07-14,0.62335,1.2136799999999999,2.3809099999999996
Greenwich,2020-07-15,0.58816,1.2173100000000001,2.55819
Greenwich,2020-07-16,0.55356,1.2204899999999999,2.74914
Greenwich,2020-07-17,0.52044,1.2236200000000002,2.95445
Greenwich,2020-07-18,0.48911000000000004,1.2268299999999999,3.1751
Greenwich,2020-07-19,0.45963000000000004,1.23011,3.4122
Greenwich,2020-07-20,0.43194,1.23345,3.66698
Greenwich,2020-07-21,0.40595,1.2368299999999999,3.94078
Greenwich,2020-07-22,0.38154,1.24024,4.235
Greenwich,2020-07-23,0.35861,1.24366,4.5512
Greenwich,2020-07-24,0.33705999999999997,1.2471,4.891
Greenwich,2020-07-25,0.31682,1.25054,5.25617
Greenwich,2020-07-26,0.29779,1.254,5.64861
Greenwich,2020-07-27,0.27991,1.25746,6.07034
Greenwich,2020-07-28,0.2631,1.26094,6.523569999999999
Greenwich,2020-07-29,0.2473,1.26442,7.01063
Gwynedd,2020-07-09,0.29183000000000003,0.52236,0.8658899999999999
Gwynedd,2020-07-10,0.25595,0.46056,0.76947
Gwynedd,2020-07-11,0.22396999999999997,0.4119,0.71006
Gwynedd,2020-07-12,0.19587000000000002,0.37396999999999997,0.67825
Gwynedd,2020-07-13,0.17125,0.34328000000000003,0.66206
Gwynedd,2020-07-14,0.14970999999999998,0.31727,0.65351
Gwynedd,2020-07-15,0.13086,0.29435,0.6482
Gwynedd,2020-07-16,0.11439,0.27362,0.6440600000000001
Gwynedd,2020-07-17,0.09998,0.25456999999999996,0.6402100000000001
Gwynedd,2020-07-18,0.08739,0.23692,0.63636
Gwynedd,2020-07-19,0.07637999999999999,0.22052,0.63245
Gwynedd,2020-07-20,0.06676,0.20525,0.62849
Gwynedd,2020-07-21,0.05835,0.19103,0.6245
Gwynedd,2020-07-22,0.051,0.17778,0.6205
Gwynedd,2020-07-23,0.04457,0.16546,0.61652
Gwynedd,2020-07-24,0.03896,0.15398,0.61255
Gwynedd,2020-07-25,0.03405,0.14329,0.60861
Gwynedd,2020-07-26,0.02976,0.13335,0.60469
Gwynedd,2020-07-27,0.026010000000000002,0.1241,0.6008
Gwynedd,2020-07-28,0.02273,0.11549000000000001,0.5969300000000001
Gwynedd,2020-07-29,0.01987,0.10747000000000001,0.59309
Hackney,2020-07-09,1.58723,2.404,3.59314
Hackney,2020-07-10,1.65641,2.5269,3.81624
Hackney,2020-07-11,1.68782,2.64146,4.13401
Hackney,2020-07-12,1.6825299999999999,2.74035,4.5198
Hackney,2020-07-13,1.65418,2.82939,4.9585
Hackney,2020-07-14,1.61391,2.9143,5.44494
Hackney,2020-07-15,1.5686,2.99865,5.97981
Hackney,2020-07-16,1.52194,3.0843,6.566739999999999
Hackney,2020-07-17,1.47569,3.1720900000000003,7.2107399999999995
Hackney,2020-07-18,1.43055,3.26237,7.91754
Hackney,2020-07-19,1.38678,3.3552800000000005,8.693439999999999
Hackney,2020-07-20,1.34441,3.4509,9.54531
Hackney,2020-07-21,1.30338,3.5492800000000004,10.48063
Hackney,2020-07-22,1.26365,3.65049,11.507589999999999
Hackney,2020-07-23,1.22515,3.7546,12.63518
Hackney,2020-07-24,1.18784,3.8616800000000002,13.87326
Hackney,2020-07-25,1.15167,3.97181,15.232660000000001
Hackney,2020-07-26,1.11661,4.08509,16.725260000000002
Hackney,2020-07-27,1.08261,4.20159,18.36412
Hackney,2020-07-28,1.04965,4.32142,20.16356
Hackney,2020-07-29,1.0177,4.4446699999999995,22.139329999999998
Hackney and City of London,2020-07-09,1.64212,2.48713,3.71739
Hackney and City of London,2020-07-10,1.7136900000000002,2.61428,3.9482
Hackney and City of London,2020-07-11,1.7461799999999998,2.7328,4.2769699999999995
Hackney and City of London,2020-07-12,1.7407099999999998,2.83511,4.67609
Hackney and City of London,2020-07-13,1.7113900000000002,2.9272299999999998,5.12996
Hackney and City of London,2020-07-14,1.66972,3.0150799999999998,5.63322
Hackney and City of London,2020-07-15,1.62284,3.1023400000000003,6.18659
Hackney and City of London,2020-07-16,1.57457,3.19095,6.793819999999999
Hackney and City of London,2020-07-17,1.52671,3.2817800000000004,7.4600800000000005
Hackney and City of London,2020-07-18,1.4800200000000001,3.3751800000000003,8.19132
Hackney and City of London,2020-07-19,1.43474,3.4713,8.994060000000001
Hackney and City of London,2020-07-20,1.39089,3.5702300000000005,9.87539
Hackney and City of London,2020-07-21,1.34845,3.67202,10.84305
Hackney and City of London,2020-07-22,1.30734,3.77673,11.90552
Hackney and City of London,2020-07-23,1.2675100000000001,3.8844300000000005,13.0721
Hackney and City of London,2020-07-24,1.22891,3.9952099999999997,14.35299
Hackney and City of London,2020-07-25,1.19149,4.10916,15.7594
Hackney and City of London,2020-07-26,1.1552200000000001,4.22635,17.30361
Hackney and City of London,2020-07-27,1.12005,4.3468800000000005,18.99914
Hackney and City of London,2020-07-28,1.08595,4.47086,20.86081
Hackney and City of London,2020-07-29,1.0528899999999999,4.59836,22.904889999999998
Halton,2020-07-09,0.3776,0.6461100000000001,1.04798
Halton,2020-07-10,0.32832,0.56494,0.92399
Halton,2020-07-11,0.2838,0.49988,0.84549
Halton,2020-07-12,0.24620999999999998,0.4515,0.8064100000000001
Halton,2020-07-13,0.21483000000000002,0.415,0.79115
Halton,2020-07-14,0.18847,0.38600999999999996,0.78803
Halton,2020-07-15,0.16604000000000002,0.36159,0.7903
Halton,2020-07-16,0.14670999999999998,0.33998,0.79461
Halton,2020-07-17,0.12987,0.32024,0.7995
Halton,2020-07-18,0.1151,0.30186999999999997,0.8044600000000001
Halton,2020-07-19,0.10207999999999999,0.28463,0.80935
Halton,2020-07-20,0.09056,0.26839,0.81415
Halton,2020-07-21,0.08036,0.25306,0.81892
Halton,2020-07-22,0.07132000000000001,0.2386,0.8236600000000001
Halton,2020-07-23,0.06329,0.22495,0.82842
Halton,2020-07-24,0.056170000000000005,0.21208000000000002,0.8332
Halton,2020-07-25,0.049839999999999995,0.19995,0.83799
Halton,2020-07-26,0.04423,0.1885,0.8428200000000001
Halton,2020-07-27,0.03925,0.17770999999999998,0.84767
Halton,2020-07-28,0.034839999999999996,0.16754000000000002,0.85255
Halton,2020-07-29,0.030910000000000003,0.15795,0.85746
Hammersmith and Fulham,2020-07-09,0.6402100000000001,1.08994,1.6275700000000002
Hammersmith and Fulham,2020-07-10,0.57997,0.99411,1.49648
Hammersmith and Fulham,2020-07-11,0.52637,0.92676,1.4387299999999998
Hammersmith and Fulham,2020-07-12,0.47831999999999997,0.8802200000000001,1.43334
Hammersmith and Fulham,2020-07-13,0.43508,0.8461,1.45681
Hammersmith and Fulham,2020-07-14,0.396,0.81866,1.49415
Hammersmith and Fulham,2020-07-15,0.36058,0.79462,1.53758
Hammersmith and Fulham,2020-07-16,0.32841,0.77232,1.5837299999999999
Hammersmith and Fulham,2020-07-17,0.29915,0.75098,1.63135
Hammersmith and Fulham,2020-07-18,0.27252,0.73031,1.6801599999999999
Hammersmith and Fulham,2020-07-19,0.24827,0.71018,1.7301900000000001
Hammersmith and Fulham,2020-07-20,0.22618000000000002,0.6905600000000001,1.7815400000000001
Hammersmith and Fulham,2020-07-21,0.20605,0.6714600000000001,1.83433
Hammersmith and Fulham,2020-07-22,0.18772,0.65286,1.88863
Hammersmith and Fulham,2020-07-23,0.17102,0.63477,1.9445299999999999
Hammersmith and Fulham,2020-07-24,0.1558,0.61717,2.0020700000000002
Hammersmith and Fulham,2020-07-25,0.14194,0.60006,2.0613200000000003
Hammersmith and Fulham,2020-07-26,0.12930999999999998,0.5834199999999999,2.1223099999999997
Hammersmith and Fulham,2020-07-27,0.11780999999999998,0.56725,2.18512
Hammersmith and Fulham,2020-07-28,0.10732,0.55152,2.24978
Hammersmith and Fulham,2020-07-29,0.09777999999999999,0.53623,2.31635
Hampshire,2020-07-09,1.65535,2.54124,3.87045
Hampshire,2020-07-10,1.6855,2.60425,4.0046800000000005
Hampshire,2020-07-11,1.66805,2.6389299999999998,4.19857
Hampshire,2020-07-12,1.61877,2.65962,4.45488
Hampshire,2020-07-13,1.55274,2.67415,4.7576
Hampshire,2020-07-14,1.47996,2.6863599999999996,5.09494
Hampshire,2020-07-15,1.40608,2.69794,5.46135
Hampshire,2020-07-16,1.33394,2.7095,5.85542
Hampshire,2020-07-17,1.26478,2.72122,6.27792
Hampshire,2020-07-18,1.19899,2.73311,6.73061
Hampshire,2020-07-19,1.1366100000000001,2.74512,7.2157
Hampshire,2020-07-20,1.07752,2.7572400000000004,7.73561
Hampshire,2020-07-21,1.02155,2.76943,8.2929
Hampshire,2020-07-22,0.96852,2.78169,8.8903
Hampshire,2020-07-23,0.91827,2.794,9.53074
Hampshire,2020-07-24,0.8706299999999999,2.8063700000000003,10.217310000000001
Hampshire,2020-07-25,0.82547,2.8188,10.953330000000001
Hampshire,2020-07-26,0.78266,2.83128,11.74238
Hampshire,2020-07-27,0.74207,2.84382,12.58826
Hampshire,2020-07-28,0.70358,2.85641,13.49509
Hampshire,2020-07-29,0.6671,2.86905,14.467229999999999
Haringey,2020-07-09,0.98382,1.5700399999999999,2.47803
Haringey,2020-07-10,1.0810600000000001,1.7374900000000002,2.77232
Haringey,2020-07-11,1.11446,1.83685,3.0423400000000003
Haringey,2020-07-12,1.1068200000000001,1.89962,3.32911
Haringey,2020-07-13,1.07711,1.9457,3.64575
Haringey,2020-07-14,1.03734,1.98557,3.9965900000000003
Haringey,2020-07-15,0.9941200000000001,2.024,4.38392
Haringey,2020-07-16,0.9507,2.06284,4.81019
Haringey,2020-07-17,0.9084899999999999,2.10265,5.27848
Haringey,2020-07-18,0.8680100000000001,2.14351,5.79254
Haringey,2020-07-19,0.8293799999999999,2.1853599999999997,6.35671
Haringey,2020-07-20,0.7925399999999999,2.22815,6.975810000000001
Haringey,2020-07-21,0.75739,2.27184,7.6552
Haringey,2020-07-22,0.72385,2.31642,8.40075
Haringey,2020-07-23,0.69182,2.3618799999999998,9.2189
Haringey,2020-07-24,0.66122,2.40823,10.116719999999999
Haringey,2020-07-25,0.63197,2.4555,11.101989999999999
Haringey,2020-07-26,0.6040300000000001,2.50369,12.18321
Haringey,2020-07-27,0.5773199999999999,2.5528299999999997,13.369729999999999
Haringey,2020-07-28,0.55179,2.6029299999999997,14.67181
Haringey,2020-07-29,0.5273899999999999,2.65401,16.10069
Harrow,2020-07-09,0.9277700000000001,1.46384,2.31123
Harrow,2020-07-10,1.0191299999999999,1.61842,2.58137
Harrow,2020-07-11,1.06316,1.72707,2.85121
Harrow,2020-07-12,1.06417,1.7924900000000001,3.11735
Harrow,2020-07-13,1.03819,1.83129,3.39004
Harrow,2020-07-14,0.99824,1.8564599999999998,3.67825
Harrow,2020-07-15,0.9524799999999999,1.8756400000000002,3.98789
Harrow,2020-07-16,0.9054200000000001,1.89264,4.3228
Harrow,2020-07-17,0.85926,1.9091200000000002,4.68581
Harrow,2020-07-18,0.81495,1.9257099999999998,5.07947
Harrow,2020-07-19,0.77281,1.9425599999999998,5.50634
Harrow,2020-07-20,0.73285,1.95967,5.96916
Harrow,2020-07-21,0.695,1.97702,6.47091
Harrow,2020-07-22,0.65915,1.9945599999999999,7.0148600000000005
Harrow,2020-07-23,0.6251800000000001,2.01229,7.604539999999999
Harrow,2020-07-24,0.59297,2.03018,8.243789999999999
Harrow,2020-07-25,0.56243,2.0482400000000003,8.93678
Harrow,2020-07-26,0.53347,2.06645,9.68802
Harrow,2020-07-27,0.5060100000000001,2.0848299999999997,10.502410000000001
Harrow,2020-07-28,0.47996000000000005,2.10338,11.38525
Harrow,2020-07-29,0.45525,2.12209,12.342310000000001
Hartlepool,2020-07-09,0.13182,0.23496,0.39583
Hartlepool,2020-07-10,0.12734,0.22838000000000003,0.38845
Hartlepool,2020-07-11,0.12005999999999999,0.22050999999999998,0.38866
Hartlepool,2020-07-12,0.11115,0.21236,0.39569
Hartlepool,2020-07-13,0.10162,0.20427,0.40683
Hartlepool,2020-07-14,0.09217,0.19639,0.42015
Hartlepool,2020-07-15,0.0832,0.18875999999999998,0.43462
Hartlepool,2020-07-16,0.0749,0.18141,0.44981000000000004
Hartlepool,2020-07-17,0.06732,0.17435,0.46553999999999995
Hartlepool,2020-07-18,0.06046,0.16756,0.48178999999999994
Hartlepool,2020-07-19,0.05429,0.16104000000000002,0.49858
Hartlepool,2020-07-20,0.04874,0.15477,0.51593
Hartlepool,2020-07-21,0.04375,0.14874,0.53387
Hartlepool,2020-07-22,0.03928,0.14295,0.55243
Hartlepool,2020-07-23,0.03526,0.13739,0.57163
Hartlepool,2020-07-24,0.03166,0.13204000000000002,0.5915
Hartlepool,2020-07-25,0.028419999999999997,0.1269,0.61206
Hartlepool,2020-07-26,0.025519999999999998,0.12195999999999999,0.6333300000000001
Hartlepool,2020-07-27,0.02291,0.11722,0.6553399999999999
Hartlepool,2020-07-28,0.020569999999999998,0.11266,0.67812
Hartlepool,2020-07-29,0.01847,0.10827,0.7016899999999999
Havering,2020-07-09,0.89125,1.42553,2.22478
Havering,2020-07-10,0.9514299999999999,1.5310700000000002,2.4111700000000003
Havering,2020-07-11,0.9751200000000001,1.60351,2.60522
Havering,2020-07-12,0.9627,1.639,2.7924900000000004
Havering,2020-07-13,0.92711,1.65005,2.9773400000000003
Havering,2020-07-14,0.87965,1.64775,3.1659599999999997
Havering,2020-07-15,0.8276700000000001,1.6390900000000002,3.36277
Havering,2020-07-16,0.77536,1.62781,3.5704300000000004
Havering,2020-07-17,0.72483,1.6156700000000002,3.7905599999999997
Havering,2020-07-18,0.67696,1.60341,4.02425
Havering,2020-07-19,0.63205,1.5912600000000001,4.272419999999999
Havering,2020-07-20,0.59008,1.5792700000000002,4.53595
Havering,2020-07-21,0.55091,1.56744,4.81578
Havering,2020-07-22,0.51436,1.55574,5.1129
Havering,2020-07-23,0.48026,1.54415,5.42835
Havering,2020-07-24,0.44843999999999995,1.5326600000000001,5.7632699999999994
Havering,2020-07-25,0.41873999999999995,1.52126,6.11885
Havering,2020-07-26,0.39100999999999997,1.50995,6.49638
Havering,2020-07-27,0.36511,1.49872,6.897189999999999
Havering,2020-07-28,0.34094,1.48758,7.32273
Havering,2020-07-29,0.31836,1.47652,7.77453
"Herefordshire, County of",2020-07-09,0.4048,0.70107,1.21646
"Herefordshire, County of",2020-07-10,0.50264,0.87589,1.53606
"Herefordshire, County of",2020-07-11,0.56534,1.00546,1.82454
"Herefordshire, County of",2020-07-12,0.58655,1.07846,2.06324
"Herefordshire, County of",2020-07-13,0.57918,1.11343,2.27723
"Herefordshire, County of",2020-07-14,0.55572,1.12755,2.48865
"Herefordshire, County of",2020-07-15,0.52475,1.13172,2.7107
"Herefordshire, County of",2020-07-16,0.49132,1.13176,2.9502599999999997
"Herefordshire, County of",2020-07-17,0.45808000000000004,1.13039,3.21097
"Herefordshire, County of",2020-07-18,0.42626000000000003,1.12871,3.49517
"Herefordshire, County of",2020-07-19,0.39635,1.12709,3.80491
"Herefordshire, County of",2020-07-20,0.36846,1.1256,4.14234
"Herefordshire, County of",2020-07-21,0.34254,1.12421,4.5098
"Herefordshire, County of",2020-07-22,0.31845999999999997,1.12289,4.9099
"Herefordshire, County of",2020-07-23,0.2961,1.12161,5.34551
"Herefordshire, County of",2020-07-24,0.27533,1.12035,5.81977
"Herefordshire, County of",2020-07-25,0.25601999999999997,1.1191,6.33611
"Herefordshire, County of",2020-07-26,0.23808,1.11785,6.8982600000000005
"Herefordshire, County of",2020-07-27,0.22139,1.1166,7.510280000000001
"Herefordshire, County of",2020-07-28,0.20588,1.1153600000000001,8.17661
"Herefordshire, County of",2020-07-29,0.19145,1.11412,8.90204
Hertfordshire,2020-07-09,8.38665,11.52828,16.05721
Hertfordshire,2020-07-10,8.78951,12.15975,17.09273
Hertfordshire,2020-07-11,9.026869999999999,12.77396,18.52899
Hertfordshire,2020-07-12,9.13588,13.3857,20.3274
Hertfordshire,2020-07-13,9.1706,14.010179999999998,22.420360000000002
Hertfordshire,2020-07-14,9.16848,14.657010000000001,24.774929999999998
Hertfordshire,2020-07-15,9.15043,15.331520000000001,27.389290000000003
Hertfordshire,2020-07-16,9.126619999999999,16.03668,30.28019
Hertfordshire,2020-07-17,9.101339999999999,16.774420000000003,33.47417
Hertfordshire,2020-07-18,9.076139999999999,17.54634,37.003240000000005
Hertfordshire,2020-07-19,9.05137,18.35393,40.9033
Hertfordshire,2020-07-20,9.02701,19.1988,45.21391
Hertfordshire,2020-07-21,9.00295,20.08259,49.978590000000004
Hertfordshire,2020-07-22,8.97908,21.0071,55.24531999999999
Hertfordshire,2020-07-23,8.95534,21.97417,61.067040000000006
Hertfordshire,2020-07-24,8.9317,22.98576,67.50225999999999
Hertfordshire,2020-07-25,8.90814,24.04391,74.61563000000001
Hertfordshire,2020-07-26,8.88464,25.15079,82.4786
Hertfordshire,2020-07-27,8.8612,26.308609999999998,91.17017
Hertfordshire,2020-07-28,8.83783,27.519740000000002,100.77766
Hertfordshire,2020-07-29,8.81451,28.786620000000003,111.39758
Highland,2020-07-09,0.07306,0.13607,0.2453
Highland,2020-07-10,0.06867000000000001,0.12880999999999998,0.2351
Highland,2020-07-11,0.0628,0.12118,0.23175
Highland,2020-07-12,0.05677000000000001,0.1149,0.23629
Highland,2020-07-13,0.05108,0.1099,0.24605
Highland,2020-07-14,0.04589,0.10578,0.2588
Highland,2020-07-15,0.04122,0.1022,0.27326
Highland,2020-07-16,0.03704,0.09894,0.28886999999999996
Highland,2020-07-17,0.0333,0.09587999999999999,0.30541
Highland,2020-07-18,0.02995,0.09295,0.32288
Highland,2020-07-19,0.02694,0.09012,0.34131
Highland,2020-07-20,0.02424,0.08738,0.36077
Highland,2020-07-21,0.02181,0.08472,0.38132
Highland,2020-07-22,0.01963,0.08213999999999999,0.40304
Highland,2020-07-23,0.017669999999999998,0.07964,0.42599
Highland,2020-07-24,0.0159,0.07722000000000001,0.45024
Highland,2020-07-25,0.01431,0.07486,0.47588
Highland,2020-07-26,0.01288,0.07257999999999999,0.50298
Highland,2020-07-27,0.011590000000000001,0.07037,0.53162
Highland,2020-07-28,0.01043,0.06823,0.56189
Highland,2020-07-29,0.00939,0.06615,0.5938899999999999
Hillingdon,2020-07-09,2.0309,3.01488,4.4785900000000005
Hillingdon,2020-07-10,1.94822,2.90828,4.3558900000000005
Hillingdon,2020-07-11,1.8368400000000003,2.80118,4.32599
Hillingdon,2020-07-12,1.7208,2.7173,4.40014
Hillingdon,2020-07-13,1.60866,2.65309,4.54232
Hillingdon,2020-07-14,1.50321,2.60137,4.72279
Hillingdon,2020-07-15,1.40493,2.5566,4.9245
Hillingdon,2020-07-16,1.3135,2.51545,5.13946
Hillingdon,2020-07-17,1.22835,2.47615,5.364669999999999
Hillingdon,2020-07-18,1.14895,2.4378900000000003,5.59949
Hillingdon,2020-07-19,1.07481,2.4003200000000002,5.84414
Hillingdon,2020-07-20,1.00553,2.36331,6.0991599999999995
Hillingdon,2020-07-21,0.94076,2.32685,6.36511
Hillingdon,2020-07-22,0.8801700000000001,2.29091,6.64257
Hillingdon,2020-07-23,0.8235,2.2555099999999997,6.93208
Hillingdon,2020-07-24,0.77047,2.22065,7.234189999999999
Hillingdon,2020-07-25,0.7208600000000001,2.1863200000000003,7.549460000000001
Hillingdon,2020-07-26,0.67445,2.15252,7.878480000000001
Hillingdon,2020-07-27,0.63102,2.11924,8.22184
Hillingdon,2020-07-28,0.59039,2.0864700000000003,8.58015
Hillingdon,2020-07-29,0.55237,2.05421,8.954089999999999
Hounslow,2020-07-09,0.7878,1.26206,1.8871
Hounslow,2020-07-10,0.77008,1.2401200000000001,1.8669900000000001
Hounslow,2020-07-11,0.7441800000000001,1.22196,1.88599
Hounslow,2020-07-12,0.7048300000000001,1.1946299999999999,1.91658
Hounslow,2020-07-13,0.65681,1.15929,1.94938
Hounslow,2020-07-14,0.60529,1.11934,1.9817200000000001
Hounslow,2020-07-15,0.55393,1.0775700000000001,2.0133099999999997
Hounslow,2020-07-16,0.5048199999999999,1.0357299999999998,2.04447
Hounslow,2020-07-17,0.45901000000000003,0.9947600000000001,2.07559
Hounslow,2020-07-18,0.41686000000000006,0.9551,2.1069
Hounslow,2020-07-19,0.37835,0.91691,2.13857
Hounslow,2020-07-20,0.34331999999999996,0.8802200000000001,2.17067
Hounslow,2020-07-21,0.31151,0.84501,2.20324
Hounslow,2020-07-22,0.28265,0.8112199999999999,2.2362900000000003
Hounslow,2020-07-23,0.25647,0.77879,2.26985
Hounslow,2020-07-24,0.23271,0.74765,2.3039
Hounslow,2020-07-25,0.21116,0.71777,2.33847
Hounslow,2020-07-26,0.19161,0.68909,2.37356
Hounslow,2020-07-27,0.17388,0.66155,2.40917
Hounslow,2020-07-28,0.15778,0.6351100000000001,2.44532
Hounslow,2020-07-29,0.14318,0.60973,2.48201
Inverclyde,2020-07-09,0.03608,0.06079,0.0966
